Date,Open,High,Low,Close,Volume
2019-05-13,385,385.75,375.25,376.299988,13828080
2019-05-14,378.100006,386.75,376.5,380.399994,21481226
2019-05-15,382.350006,384.5,375.799988,377.049988,16183425
2019-05-16,379,385,377.549988,382.5,13430281
2019-05-17,381.200012,392,380.75,389.700012,19096980
2019-05-20,405.25,414,402,407.700012,33350816
2019-05-21,408.600006,410.799988,397.600006,400.149994,18286421
2019-05-22,403,408.399994,401.549988,405.350006,15370847
2019-05-23,414,427.950012,407.399994,410.850006,43279956
2019-05-24,415.5,433.549988,412.649994,431.75,37708344
2019-05-27,432.25,438.799988,429.649994,435.5,23397222
2019-05-28,435.049988,439.200012,428.100006,434.299988,23389724
2019-05-29,428.600006,430.450012,422.100006,423.299988,22132254
2019-05-30,420.850006,428,419.600006,426.200012,18281037
2019-05-31,427,430.200012,414.299988,423.700012,24644955
2019-06-03,426,426.399994,419.600006,422.899994,17125380
2019-06-04,417.700012,422.75,417.5,419.100006,14514451
2019-06-06,417.399994,417.850006,410.350006,411.549988,17762399
2019-06-07,413.5,418.950012,407.899994,416.600006,14107696
2019-06-10,418.899994,422.75,413,416.100006,13074522
2019-06-11,418.450012,423.700012,413.049988,421.350006,10939138
2019-06-12,422,422,414.799988,418,11136959
2019-06-13,416.700012,422.299988,415.299988,419.600006,12164077
2019-06-14,420.299988,422,416.100006,417.75,8601256
2019-06-17,418.950012,419.700012,413.149994,414.200012,9539802
2019-06-18,415.450012,426.049988,415.100006,422.149994,17761348
2019-06-19,423.75,426,417.350006,419.799988,17010384
2019-06-20,419.75,434.649994,419,433.399994,24315929
2019-06-21,434.200012,435.200012,428.850006,430.799988,13909654
2019-06-24,431.450012,433.799988,428.200012,429.450012,8545999
2019-06-25,427.899994,434.799988,424.600006,433.649994,12964387
2019-06-26,432.5,440,432.5,438.649994,12261068
2019-06-27,438,443.899994,437.600006,440.950012,18787957
2019-06-28,439.5,440.5,433.600006,437.100006,13459208
2019-07-01,439.5,442,437.700012,439,6871979
2019-07-02,439,440,433.600006,436.75,7787303
2019-07-03,437.899994,440,434.200012,435.950012,10415896
2019-07-04,438,441.399994,434.100006,436.200012,11810688
2019-07-05,436.450012,439.899994,433.200012,436.350006,12154330
2019-07-08,434,435.350006,422,425.899994,12184946
2019-07-09,426,429.799988,424.649994,428.5,11679067
2019-07-10,430,432.700012,427.200012,430.899994,16494282
2019-07-11,432.649994,432.899994,424.799988,426.549988,16535185
2019-07-12,427.299988,433,424,427.049988,8824728
2019-07-15,428.399994,428.399994,421.600006,422.299988,7825336
2019-07-16,421.549988,430.549988,421.549988,424.600006,12149205
2019-07-17,424.600006,427.049988,422.5,424.700012,10961022
2019-07-18,425,425.5,417.5,418.649994,10651654
2019-07-19,419.899994,420.350006,408.5,410.299988,12260757
2019-07-22,409.75,412.950012,404.25,411.5,17937246
2019-07-23,412.799988,416,409.75,411.950012,14207080
2019-07-24,411.850006,411.850006,401.700012,408.5,16505930
2019-07-25,409.200012,413.850006,405.299988,409,16852479
2019-07-26,410.25,419.399994,408.549988,415.75,17493739
2019-07-29,433,435.350006,425.299988,429.350006,46754670
2019-07-30,433,438.700012,422.75,425.350006,23617273
2019-07-31,423.899994,430.200012,421.200012,424.600006,22329888
2019-08-01,423.25,426.350006,410.649994,417.049988,18269866
2019-08-02,413.899994,417.850006,405.5,410.600006,30939803
2019-08-05,403.649994,406.649994,395.75,402.649994,25033370
2019-08-06,401,411.5,400.899994,410.25,30665326
2019-08-07,409.299988,415,406.299988,408.399994,20977349
2019-08-08,411,416.600006,404.149994,414.399994,19046657
2019-08-09,416.5,422.399994,414.5,420.149994,17664017
2019-08-13,417,421.700012,409.149994,410.25,18389104
2019-08-14,411.899994,422.200012,411.25,417.299988,13307755
2019-08-16,417.799988,420,412.100006,418.950012,15154141
2019-08-19,420.100006,427.899994,420.100006,423.399994,12304262
2019-08-20,420.799988,423.200012,412.5,416.899994,16181488
2019-08-21,416,418.700012,410.549988,412.049988,12868183
2019-08-22,411,412.5,398,399.100006,18182520
2019-08-23,389,403.5,385.799988,395.399994,26883695
2019-08-26,407,414,392.850006,411.649994,26701988
2019-08-27,412.799988,420.5,411.25,418.600006,28793372
2019-08-28,418,418.25,409.700012,412.950012,12154347
2019-08-29,409.899994,410.799988,399.350006,404.399994,30331105
2019-08-30,406.5,412.850006,402.649994,409.649994,18314194
2019-09-03,405.049988,406.399994,391.049988,392.149994,20194305
2019-09-04,391,399.649994,389.899994,397.5,18614965
2019-09-05,389.549988,394,388,389,25022673
2019-09-06,391,394.5,389.200012,391.350006,17564286
2019-09-09,393,400.399994,389.100006,395.450012,18651819
2019-09-11,394.899994,399,393.350006,394.600006,17463978
2019-09-12,399.649994,407.200012,399.649994,402.700012,19577114
2019-09-13,406.799988,414.899994,400.649994,413.399994,17775449
2019-09-16,408.5,415.649994,406.75,412.149994,17629622
2019-09-17,405.850006,411.899994,398.299988,400.649994,20793363
2019-09-18,405.450012,405.450012,396.5,399.350006,18477377
2019-09-19,395.700012,395.700012,384.350006,386.600006,22647508
2019-09-20,389,424,386.649994,417.5,75217723
2019-09-23,435.799988,450,428.450012,446.299988,57490445
2019-09-24,441.5,448.649994,433.350006,440.899994,26639931
2019-09-25,439.100006,440.950012,429.600006,434.200012,19987241
2019-09-26,439,458.649994,438.549988,451.950012,40909369
2019-09-27,449.5,451.850006,443.299988,449.200012,19432963
2019-09-30,443.299988,445.149994,431,433.700012,27524660
2019-10-01,436.950012,443.200012,416.700012,424.600006,30623906
2019-10-03,424,434.600006,422.299988,427.299988,23275379
2019-10-04,428.5,429.299988,412.049988,413.899994,17952697
2019-10-07,415.100006,423.5,411.5,416.100006,21933703
2019-10-09,420.25,438.399994,417.100006,436.700012,34533981
2019-10-10,430,431.5,420.5,423.700012,19074005
2019-10-11,427.950012,433.25,422.100006,428.549988,18004922
2019-10-14,430,436.399994,426,428.850006,17211042
2019-10-15,430,435.450012,428.200012,431.850006,14971985
2019-10-16,434.5,439.5,431.149994,435.299988,17833051
2019-10-17,436,443.350006,433.700012,440.600006,12452421
2019-10-18,437.700012,443.700012,435.25,437.799988,15988455
2019-10-22,440.5,458.700012,437.549988,451.149994,34966169
2019-10-23,452,459,448.200012,455.100006,25196183
2019-10-24,457.399994,459,451,454.75,23542540
2019-10-25,457.700012,470.649994,454.399994,469.100006,34397573
2019-10-27,null,null,null,null,null
2019-10-29,470.200012,482,466.850006,477.399994,33686172
2019-10-30,479,479,470,471.149994,22396012
2019-10-31,475,476.75,461.299988,463.049988,21198377
2019-11-01,466.649994,466.950012,460.5,462.25,13522994
2019-11-04,463,472.299988,463,470.5,16254715
2019-11-05,472.100006,474,466.899994,468.350006,14952189
2019-11-06,467.149994,483.899994,464.75,480.700012,24922680
2019-11-07,483,483,475.649994,478.549988,18312032
2019-11-08,480.75,496,480.299988,489.450012,52207121
2019-11-11,488,499,484.600006,496.799988,24766065
2019-11-13,496.799988,497.5,483.299988,485.75,24272664
2019-11-14,489.75,499.850006,483.75,498.649994,35396276
2019-11-15,497.850006,509.700012,496,499.850006,42074833
2019-11-18,498.75,504.450012,496.649994,498.350006,22910109
2019-11-19,497.950012,502,489.850006,493.5,27939336
2019-11-20,495.200012,498,492.5,495,22606112
2019-11-21,498.100006,503.799988,491.25,498.25,25745594
2019-11-22,501.100006,501.75,492.149994,496.799988,18462401
2019-11-25,492,500,491.549988,497.799988,25692878
2019-11-26,501.799988,517.549988,501,510.700012,286857658
2019-11-27,513.900024,515.849976,504.299988,505.5,29866539
2019-11-28,509.549988,520,508,519.150024,35706498
2019-11-29,516,516.5,510.299988,512.599976,13324549
2019-12-02,513.450012,514,507.25,510.899994,10130049
2019-12-03,509.75,511.25,504.649994,509.350006,12795657
2019-12-04,510,531.349976,509.299988,529.25,30992538
2019-12-05,532.549988,537.5,526.049988,528.099976,32354118
2019-12-06,530.049988,533.5,521.650024,524.799988,24868376
2019-12-09,524.049988,529.299988,522.200012,526.5,12980877
2019-12-10,526.049988,530.25,524.700012,528.700012,12021443
2019-12-11,530.599976,535.200012,527.200012,533.549988,13768156
2019-12-12,534.849976,537.099976,529.799988,535.349976,12385216
2019-12-13,537.900024,542.799988,535.700012,537.049988,17884861
2019-12-16,539.5,541.400024,536.700012,539.25,13070575
2019-12-17,540.950012,543,538.75,541.150024,11516163
2019-12-18,542.049988,542.900024,535.950012,541.400024,12906168
2019-12-19,537.200012,541.200012,533.700012,540.200012,12082790
2019-12-20,540.950012,549.5,539.25,546.099976,27691592
2019-12-23,547,548.849976,537.599976,541.299988,11521942
2019-12-24,542,543.950012,539.299988,541.099976,6715007
2019-12-26,541.099976,542.400024,537.650024,538.75,7831074
2019-12-27,541,550.5,538.349976,549.400024,11247684
2019-12-30,549.599976,552.200012,542.599976,543.950012,13180302
2019-12-31,543.799988,543.799988,538,538.900024,12491978
2020-01-01,539.900024,542.5,535.700012,536.75,7642793
2020-01-02,536,541.900024,535.849976,540.599976,10264223
2020-01-03,538,540.799988,536.25,538.849976,9594690
2020-01-06,537.25,537.25,523.799988,525.700012,12534334
2020-01-07,531.299988,535.599976,521.650024,522.900024,16101835
2020-01-08,516,527.349976,515,525.950012,16094310
2020-01-09,530.700012,547.400024,530.299988,546.299988,18934019
2020-01-10,544.900024,546.5,538.5,540.25,12335407
2020-01-13,539.400024,546.049988,538,538.599976,7901800
2020-01-14,536.200012,538.950012,534.150024,537.599976,13939440
2020-01-15,535.099976,536.950012,530.650024,535.599976,12353176
2020-01-16,533.900024,540,533.200012,537.150024,11249232
2020-01-17,534.5,538,530.599976,532.049988,18312609
2020-01-20,533,544,531,534.849976,19159996
2020-01-21,532.950012,540.25,530.200012,531.049988,13477994
2020-01-22,531.5,534.950012,520.75,522.849976,17527408
2020-01-23,521.400024,530.25,517.049988,527.700012,17061293
2020-01-24,529.25,537.400024,527,533.849976,17851868
2020-01-27,538.5,545,531.5,537.25,38149166
2020-01-28,538.099976,540.599976,524.450012,528.200012,24009224
2020-01-29,531.549988,534.799988,525.299988,526.599976,16400827
2020-01-30,527.650024,533.950012,524.150024,532.200012,14319317
2020-01-31,530,532.75,522.400024,525.650024,16292578
2020-02-03,504,519.150024,502,515.549988,22531888
2020-02-04,520,534.650024,516.650024,530.799988,17781475
2020-02-05,529.049988,540.400024,525.700012,539.099976,18782476
2020-02-06,540.349976,547,536.25,541.599976,15296851
2020-02-07,540.950012,541.75,535.150024,536.450012,8297149
2020-02-10,538.650024,542.25,530.5,533.950012,12536053
2020-02-11,537.700012,544.799988,537.5,539.75,11243552
2020-02-12,545.799988,550.700012,542.700012,549.299988,14026335
2020-02-13,549,549,538,541,9227235
2020-02-14,541.25,548.650024,536.549988,545.799988,14458649
2020-02-17,543,545.349976,537.75,541.599976,7793293
2020-02-18,541,544.400024,536,541.200012,15918303
2020-02-19,543.5,546.5,540.5,544.799988,8704234
2020-02-20,545.5,549.349976,541.799988,547,13588526
2020-02-24,539.5,541.849976,527.549988,529.849976,16940750
2020-02-25,532.450012,538.799988,525.299988,530.950012,14942960
2020-02-26,526.849976,529.349976,522.200012,523.700012,15743918
2020-02-27,522.799988,523.299988,512.650024,515.349976,26315054
2020-02-28,501.600006,506.850006,492.200012,497.25,32737933
2020-03-02,508.25,520.549988,498.450012,506.100006,28642076
2020-03-03,509.850006,519.5,508.5,514.75,19661945
2020-03-04,517.5,517.5,497.049988,508.350006,21883404
2020-03-05,509.75,511.149994,500,504.5,16671516
2020-03-06,485,496.799988,477.299988,486.350006,31024353
2020-03-09,475,475,442.950012,457.75,42027175
2020-03-11,450,471.75,449.600006,465.649994,31018779
2020-03-12,438,445.950012,416,425.649994,50757033
2020-03-13,401,464.75,395.200012,447.200012,67104335
2020-03-16,424.200012,424.200012,397.450012,402.899994,34833637
2020-03-17,407,408.450012,364,367.25,47232699
2020-03-18,369.100006,375.5,342.299988,355.049988,61202289
2020-03-19,336.100006,369.600006,323,338.549988,57985870
2020-03-20,328,359.799988,323,345.700012,88640642
2020-03-23,311.149994,313.700012,280,284,56867949
2020-03-24,295.299988,305,268.299988,296.5,67895418
2020-03-25,284,334.149994,281.600006,316.899994,66544138
2020-03-26,322,364.399994,314.25,330.25,76173940
2020-03-27,355.799988,359.549988,326,339.850006,72889985
2020-03-30,330.100006,333.899994,311.100006,313.399994,36559880
2020-03-31,324.700012,334.850006,316,323.75,46279768
2020-04-01,319,323.75,308.100006,311.149994,33141186
2020-04-03,309.5,309.5,281.5,286.649994,57326314
2020-04-07,308.299988,329.600006,296.850006,326.100006,57661076
2020-04-08,322.850006,352.75,315.100006,318.950012,73931321
2020-04-09,332.399994,345,322.649994,342.700012,52431174
2020-04-13,341.049988,345.799988,329.25,330.649994,30994190
2020-04-15,342.700012,351.899994,325,327.350006,49132329
2020-04-16,325.299988,347.799988,319.350006,342,56494027
2020-04-17,362,385.5,349.049988,375.549988,69006835
2020-04-20,376,378.899994,357,361.299988,55810736
2020-04-21,341,346.200012,328,331.850006,50118175
2020-04-22,326,338,323.049988,335.950012,49115085
2020-04-23,340.25,354.799988,338,352.950012,45953398
2020-04-24,337.899994,343.25,331.5,334.850006,38513206
2020-04-27,339.299988,352.899994,338,347.899994,38980019
2020-04-28,353.75,362.850006,350.25,359.850006,32933194
2020-04-29,353,376.5,351.649994,370.450012,39341745
2020-04-30,382,392.950012,374.149994,380.149994,45734705
2020-05-04,359,359,336,338.049988,38837299
2020-05-05,348,348,329.549988,330.850006,45069968
2020-05-06,331.5,345.549988,325.25,341.399994,49952812
2020-05-07,337,342.899994,333.700012,336.75,27656346
2020-05-08,344,352.5,333.700012,337.700012,42968091
2020-05-11,341,343.549988,318.200012,320.149994,83665601
2020-05-12,318.299988,324.399994,308,321.200012,69072308
2020-05-13,343.5,348.399994,332.299988,338.049988,72816461
2020-05-14,330,334.5,325.649994,327.399994,33999095
2020-05-15,329.299988,330.549988,318.799988,322.700012,31828868
2020-05-18,320,320.5,293.25,298.5,74034133
2020-05-19,307.049988,311.5,297.100006,300.299988,61827491
2020-05-20,299,308.25,297.5,305.649994,42238419
2020-05-21,306,312.799988,302,304.399994,43075357
2020-05-22,301,307.700012,285.549988,291.049988,80358245
2020-05-26,296.049988,297.899994,290,292.700012,46681705
2020-05-27,296.100006,321.950012,294.850006,318.850006,80541990
2020-05-28,322.25,329.75,320.75,326.850006,66136408
2020-05-29,322.899994,334.299988,320,331.950012,60487477
2020-06-01,339,348,336.200012,339.25,44024770
2020-06-02,337,350,332.5,348.399994,47558213
2020-06-03,357.899994,373,353.799988,356.850006,69689299
2020-06-04,357,363,345.5,347.850006,57061575
2020-06-05,350,360,347,357.200012,37251097
2020-06-08,366.549988,373.75,353.149994,359.799988,46827341
2020-06-09,360.049988,369.350006,345.25,348.549988,47621969
2020-06-10,348.549988,356.850006,345.299988,353,36292403
2020-06-11,352.450012,354.200012,340.100006,341.25,36999490
2020-06-12,324.200012,346.149994,324.100006,344.200012,47509067
2020-06-15,341.200012,342.25,325.5,331.100006,43500660
2020-06-16,342.25,347.899994,326.049988,342.950012,57511237
2020-06-17,338.600006,351,336.100006,341.950012,37107002
2020-06-18,340,354.700012,337.200012,352,39285919
2020-06-19,351,365.450012,349.200012,363.799988,51367236
2020-06-22,367,375.25,365.149994,367.549988,40133602
2020-06-23,369,378.299988,364.200012,376.149994,32493320
2020-06-24,380,380,345,348.100006,57955780
2020-06-25,345.899994,355.600006,338.5,351,69902888
2020-06-26,355.600006,358.5,346.100006,349.100006,34596104
2020-06-29,345.25,345.600006,338.5,343.100006,27384244
2020-06-30,347,354.450012,346.299988,351.450012,47526095
2020-07-01,354.25,365.75,351.600006,364.049988,36922617
2020-07-02,366,370.899994,361.350006,362.850006,50964311
2020-07-03,364.649994,367.149994,359.799988,361,28779044
2020-07-06,367.850006,367.850006,360.5,361.850006,33334074
2020-07-07,363,378,362.100006,376.049988,46030825
2020-07-08,377.899994,379,367.549988,368.950012,46315597
2020-07-09,373.450012,376,365.299988,370.350006,35144463
2020-07-10,364.899994,368.200012,359,360.350006,27864858
2020-07-13,364.100006,367,352.5,353.600006,32379935
2020-07-14,351.5,352.450012,340.600006,345.549988,34031256
2020-07-15,349.5,356.799988,343.75,345.799988,30442553
2020-07-16,347.950012,348.600006,341,344.649994,35535437
2020-07-17,346,356,345.450012,353.799988,27511781
2020-07-20,358,366.350006,355.25,363,36312529
2020-07-21,371,379.899994,370.049988,378.799988,45559912
2020-07-22,386.899994,389.5,375.299988,381.100006,45500191
2020-07-23,382.549988,395.649994,378.850006,392.25,37838027
2020-07-24,388.299988,388.700012,372.149994,381.799988,52980980
2020-07-27,385,385.799988,356.600006,358.5,73275058
2020-07-28,361.100006,362.75,343.200012,352.100006,125939354
2020-07-29,353.200012,357.649994,348.200012,351.049988,50194622
2020-07-30,353.399994,354.600006,340.399994,344.950012,40820253
2020-07-31,346.450012,353,342.049988,346.799988,37345191
2020-08-03,346.799988,349.350006,340.5,343.25,32119883
2020-08-04,347,353.200012,344.200012,351,30811518
2020-08-05,353.399994,360,350.75,352.200012,37057881
2020-08-06,353.450012,363.75,348.600006,358.75,48021824
2020-08-07,359.450012,359.649994,353.149994,357.950012,28510964
2020-08-10,359.5,364.950012,357.350006,363.549988,22856010
2020-08-11,370,374.299988,364.049988,367.350006,45446107
2020-08-12,365.75,368.75,363.75,366.850006,25706005
2020-08-13,368.950012,372.350006,366.25,368.049988,26257336
2020-08-14,371.799988,371.799988,354.200012,361.399994,28893259
2020-08-17,366,366.350006,354.350006,360.200012,24232497
2020-08-18,361.899994,370,361.600006,369.549988,26517363
2020-08-19,374,375.850006,370.399994,374.450012,35790233
2020-08-20,367,369.649994,362.600006,367.75,68444775
2020-08-21,370,373,367.049988,371.149994,34109928
2020-08-24,374.850006,381.200012,373.850006,380.350006,32907235
2020-08-25,382.5,389.799988,381.399994,386.350006,53072303
2020-08-26,388.200012,391.649994,384.200012,389.350006,37163882
2020-08-27,389.950012,397.450012,387.600006,392.200012,36910405
2020-08-28,393.899994,411.899994,392.899994,409.700012,83472297
2020-08-31,414.850006,422,387.5,394.600006,72744175
2020-09-01,394.700012,399.649994,385.299988,390.950012,34872793
2020-09-02,387.25,394,381.100006,392.399994,31295799
2020-09-03,392.399994,392.549988,381.049988,382.75,26135555
2020-09-04,375,379.950012,368.350006,372.549988,33118984
2020-09-07,374.100006,376.850006,369,373.399994,22323904
2020-09-08,372.399994,381.299988,369.149994,375.700012,32052920
2020-09-09,370.799988,372.399994,361.899994,367.600006,25285238
2020-09-10,371.700012,375,365.450012,370.700012,24852274
2020-09-11,373,373.649994,365.100006,370.5,22678353
2020-09-14,373.5,373.850006,359.350006,363.700012,27140598
2020-09-15,364.049988,372.25,363.700012,371.549988,24967618
2020-09-16,371.350006,376.700012,365,374.700012,22068622
2020-09-17,370,371.75,367.399994,369,24084936
2020-09-18,370,374.649994,364.549988,369.549988,78166508
2020-09-21,366.649994,367.399994,348.5,350.700012,28932482
2020-09-22,354,356.149994,349.5,354.399994,28593292
2020-09-23,356.600006,357.100006,342.450012,351.850006,22740143
2020-09-24,344.950012,346.950012,333.75,335.700012,25840472
2020-09-25,339.049988,350.5,336.600006,348.649994,23231600
2020-09-28,351.5,363.950012,349.100006,363,18495592
2020-09-29,363.75,363.75,354.25,357.049988,17080848
2020-09-30,356.950012,357.5,349.350006,354.75,19565058
2020-10-01,358.25,371.200012,358.25,369.200012,23237122
2020-10-05,370.75,382.649994,370.75,373.100006,26530105
2020-10-06,377.100006,381.799988,375.100006,380.600006,18093629
2020-10-07,379.299988,384.350006,374.100006,382.649994,21845743
2020-10-08,385,389.700012,382.649994,387.5,21085500
2020-10-09,390.700012,403.5,386.899994,401.5,41641237
2020-10-12,403.450012,410,400.700012,404.049988,25742564
2020-10-13,401,401,393.5,396.25,19922778
2020-10-14,394.350006,409.25,389,406.799988,23368177
2020-10-15,406.899994,409.899994,389.149994,391,34234586
2020-10-16,394,401.299988,390.5,396.100006,25339096
2020-10-19,402.049988,418.75,401.149994,417.100006,41072871
2020-10-20,413.5,416.899994,411,414.600006,26158669
2020-10-21,416,428.5,410.299988,420.299988,43124966
2020-10-22,416.399994,419.649994,407.649994,412.899994,33088074
2020-10-23,417,420.5,411.75,416.950012,22151463
2020-10-26,418.049988,419.149994,401.450012,404.450012,21712057
2020-10-27,406.350006,412.399994,393.25,409.950012,33571163
2020-10-28,409.899994,409.899994,394.799988,396.049988,28145103
2020-10-29,392.25,402.899994,389.649994,399.899994,32615425
2020-10-30,399.399994,402.700012,388.049988,392.600006,27225165
2020-11-02,417,422.799988,407,417.450012,72698777
2020-11-03,425,446.899994,424.200012,443.850006,61813071
2020-11-04,437.299988,442,425.299988,437.049988,43426662
2020-11-05,445,446.25,435.600006,438.5,30129938
2020-11-06,439.850006,444.899994,436.200012,442.799988,27831424
2020-11-09,450,464.600006,449,462.700012,40995422
2020-11-10,485.799988,487.049988,473,483.850006,57535138
2020-11-11,484.75,490.549988,472.100006,486.549988,45609279
2020-11-12,481.600006,483.549988,471.350006,476.700012,31071572
2020-11-13,472.700012,487.100006,467.549988,485.549988,34815091
2020-11-14,null,null,null,null,null
2020-11-17,490.5,493,478.149994,486.399994,36127378
2020-11-18,488,499,486.25,497.649994,29156543
2020-11-19,490,493.350006,475.799988,478.75,31896908
2020-11-20,479.5,483.450012,468.100006,480.200012,30089190
2020-11-23,481.799988,483.350006,466.5,468.25,29513544
2020-11-24,474,480,471.200012,478.200012,23135994
2020-11-25,485,489.950012,471.100006,472.700012,34168305
2020-11-26,475.100006,477.200012,465.799988,475.299988,28707911
2020-11-27,476.399994,479.549988,471.299988,473.350006,48390771
2020-12-01,479.700012,488.5,474.299988,485.100006,20120049
2020-12-02,486.350006,487,472.200012,480.450012,21244707
2020-12-03,482.100006,485,478.850006,481.850006,22701738
2020-12-04,483.700012,504,483,502.049988,39547014
2020-12-07,505,515.599976,504.149994,510.450012,37778332
2020-12-08,511.5,512,505.399994,508.399994,19339943
2020-12-09,510,515,506.049988,511.5,21272782
2020-12-10,508.100006,514.400024,498.75,506.950012,20419020
2020-12-11,509.25,516.900024,506.100006,515.450012,25335765
2020-12-14,518.099976,527.799988,518.099976,525.799988,26369591
2020-12-15,524,524.25,513.099976,518.049988,26969145
2020-12-16,520.049988,521.700012,511.100006,512.450012,24263586
2020-12-17,514,516.5,509.100006,510.399994,23883288
2020-12-18,514,518.25,509.149994,517.150024,21735833
2020-12-21,514.599976,514.700012,488.200012,494.5,29157759
2020-12-22,497.299988,501.799988,489.100006,500.299988,32328041
2020-12-23,499,505.5,496.549988,503.600006,19205951
2020-12-24,506.75,515.950012,505.100006,513.549988,17576807
2020-12-28,515.900024,521.200012,513.599976,520.099976,14470472
2020-12-29,522.549988,530.799988,517.849976,528.799988,19092649
